Cod_setor;Situacao_setor;V001;V002;V003;V004;V005;V006;V007;V008;V009;V010;V011;V012;V013;V014;
353870905000148;1;0;1998999;1998999;0;1;1;6;29;65;76;105;94;27;44;
353870905000149;1;0;1175147;1175147;0;0;0;2;21;74;73;77;62;7;4;
353870905000150;1;0;913912;913912;0;0;0;3;10;38;46;45;34;3;6;
353870905000151;1;0;354371;354371;0;1;4;10;31;44;17;10;5;2;2;
353870905000152;1;0;823284;823284;0;0;0;6;31;77;50;48;26;10;2;
353870905000153;1;1;478232;475932;2300;0;2;13;60;63;29;15;8;0;5;
353870905000154;1;0;320207;320207;0;0;3;15;51;59;19;10;1;0;15;
353870905000155;1;0;347742;347742;0;0;2;11;48;56;18;10;3;0;2;
353870905000156;1;0;320644;320644;0;0;4;11;36;51;17;14;1;0;2;
353870905000157;1;1;431579;430579;1000;0;2;16;62;72;29;9;2;0;2;
353870905000158;1;0;418270;418270;0;0;2;8;37;64;26;11;5;1;4;
353870905000159;1;1;1005306;1004756;550;0;1;22;56;95;57;55;24;7;3;
353870905000160;1;0;252152;252152;0;0;1;12;34;46;14;10;1;0;2;
353870905000161;1;0;267543;267543;0;0;0;14;45;60;17;2;1;0;3;
353870905000162;1;0;309189;309189;0;0;0;12;35;46;12;7;2;1;5;
353870905000163;1;0;260107;260107;0;0;1;11;34;44;15;4;6;1;0;
353870905000164;1;0;522679;522679;0;0;4;11;62;98;37;22;4;0;0;
353870905000165;1;0;571644;571644;0;1;1;10;53;78;26;19;10;2;2;
353870905000166;1;0;994321;994321;0;0;0;2;23;53;32;39;45;9;1;
353870905000167;1;0;278976;278976;0;1;2;7;45;51;18;7;4;0;7;
353870905000168;1;0;395153;395153;0;1;5;23;47;74;28;7;3;0;5;
353870905000169;1;0;603510;603510;0;0;0;4;62;102;35;10;10;3;2;
353870905000170;1;0;512982;512982;0;3;3;7;37;65;43;18;15;0;1;
353870905000171;1;0;323635;323635;0;1;1;10;32;47;32;10;1;1;2;
353870905000172;1;0;376561;376561;0;0;0;2;41;60;26;15;4;0;0;
353870905000173;1;0;467065;467065;0;1;1;9;39;70;26;22;4;1;1;
353870905000174;1;0;364440;364440;0;0;0;3;22;63;20;7;5;2;3;
353870905000175;1;0;497592;497592;0;1;2;12;58;112;23;17;3;0;0;
353870905000176;1;0;339550;339550;0;0;2;11;46;69;28;7;2;0;3;
353870905000177;1;0;596379;596379;0;1;2;6;23;49;36;19;16;4;0;
353870905000178;1;0;426135;426135;0;1;0;1;26;46;27;21;9;1;0;
353870905000179;1;0;366475;366475;0;0;2;11;41;66;28;10;2;0;1;
353870905000180;1;0;140119;140119;0;0;9;29;32;18;2;1;0;0;2;
353870905000181;1;0;429720;429720;0;1;5;38;66;81;22;12;2;0;37;
353870905000182;1;0;1023354;1023354;0;0;0;8;22;63;54;52;32;4;3;
353870905000183;1;0;1341807;1341807;0;0;0;3;22;52;39;60;43;12;0;
353870905000184;1;0;1038930;1038930;0;0;1;8;35;91;60;60;11;4;2;
353870905000185;1;0;1699494;1699494;0;0;1;2;10;48;38;70;50;25;6;
353870905000186;1;0;1606898;1606898;0;0;0;1;10;31;50;66;38;18;3;
353870905000187;1;0;1182987;1182987;0;0;0;1;14;48;33;46;31;15;2;
353870905000188;1;0;623574;623574;0;0;0;2;14;24;20;25;19;3;12;
353870905000189;1;0;953801;953801;0;0;1;4;11;37;36;32;29;5;0;
353870905000190;1;0;852142;852142;0;1;1;9;15;48;29;29;24;5;37;
353870905000191;1;0;602438;602438;0;0;1;7;12;50;42;27;14;2;1;
353870905000192;1;0;776955;776955;0;0;0;1;29;51;46;38;19;3;4;
353870905000193;1;0;94145;94145;0;0;0;3;6;19;9;3;1;0;1;
353870905000194;1;0;657199;657199;0;0;0;9;26;75;27;33;12;2;40;
353870905000195;1;0;745446;745446;0;0;0;4;23;64;51;39;20;1;30;
353870905000196;1;0;545939;545939;0;0;1;5;25;50;40;35;10;2;9;
353870905000197;1;0;377051;377051;0;0;2;16;28;72;18;12;4;0;1;
353870905000198;1;0;408835;408835;0;0;0;13;29;57;26;17;2;0;28;
353870905000199;1;0;493284;493284;0;2;4;10;41;85;30;23;4;0;4;
353870905000200;1;0;534492;534492;0;0;1;10;40;81;33;27;2;2;3;
353870905000201;1;0;516277;516277;0;0;0;8;45;88;23;24;4;2;2;
353870905000202;1;1;382142;381142;1000;0;4;9;48;75;23;11;2;0;3;
353870905000203;1;0;228473;228473;0;2;1;10;24;32;10;11;1;0;33;
353870905000204;1;0;631364;631364;0;0;0;9;41;71;37;23;7;2;9;
353870905000205;1;0;479723;479723;0;0;3;7;46;78;40;8;3;0;1;
353870905000206;1;0;423731;423731;0;3;8;20;47;79;21;15;1;1;4;
353870905000207;1;0;94901;94901;0;0;4;17;37;12;1;0;0;0;9;
353870905000208;1;0;313774;313774;0;2;9;36;81;52;5;0;0;0;4;
353870905000209;1;0;342409;342409;0;0;16;68;107;60;6;0;0;0;19;
353870905000210;1;0;298476;298476;0;0;4;24;72;58;5;1;0;0;0;
353870905000211;1;0;230825;230825;0;1;9;52;76;34;4;1;0;0;19;
353870905000212;1;1;709786;709316;470;1;0;11;43;94;53;27;6;0;3;
353870905000213;1;0;366520;366520;0;0;6;15;39;59;21;12;1;0;29;
353870905000214;1;0;510022;510022;0;0;1;8;42;86;41;14;3;0;1;
353870905000215;1;0;475844;475844;0;0;1;11;39;86;32;16;2;0;3;
353870905000216;1;0;444927;444927;0;0;2;7;39;93;31;12;2;0;1;
353870905000217;1;0;665486;665486;0;0;0;10;53;103;53;23;4;0;4;
353870905000218;1;2;802276;800876;1400;1;3;15;71;133;62;23;4;0;3;
353870905000219;1;0;54916;54916;0;1;4;7;15;9;2;0;0;0;2;
353870905000220;1;0;615555;615555;0;0;5;16;46;88;49;12;4;2;4;
353870905000221;1;0;491843;491843;0;3;6;16;72;92;20;11;1;1;2;
353870905000222;1;0;53915;53915;0;5;10;7;14;2;0;1;0;0;19;
353870905000224;1;0;453609;453609;0;1;2;21;47;102;22;8;3;0;4;
353870905000225;1;0;663711;663711;0;0;0;7;46;99;32;22;12;3;2;
353870905000226;1;0;780853;780853;0;0;0;5;24;82;55;34;12;4;1;
353870905000227;1;0;1396613;1396613;0;0;0;1;20;52;59;69;42;15;0;
353870905000228;1;0;554567;554567;0;0;0;7;11;55;32;26;19;1;18;
353870905000229;1;0;494473;494473;0;0;3;26;50;88;26;15;4;0;4;
353870905000230;1;0;579987;579987;0;1;2;8;47;86;37;27;7;2;0;
353870905000231;1;0;551225;551225;0;2;4;15;59;88;41;17;6;0;0;
353870905000232;1;0;347741;347741;0;1;2;13;38;60;26;11;2;1;2;
353870905000233;1;0;810376;810376;0;0;1;7;58;79;47;41;16;1;2;
353870905000234;1;0;504465;504465;0;0;4;6;54;69;32;20;4;1;3;
353870905000235;1;0;460894;460894;0;0;2;19;68;101;26;11;3;0;2;
353870905000236;1;"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";
353870905000237;1;0;356577;356577;0;0;0;9;31;42;27;15;8;0;0;
353870905000238;1;0;833654;833654;0;0;1;8;29;66;40;33;28;5;3;
353870905000239;1;0;658392;658392;0;0;1;4;26;72;34;29;24;2;3;
353870905000240;1;0;483890;483890;0;0;1;9;29;57;30;24;7;0;3;
353870905000241;1;0;1341770;1341770;0;0;0;3;23;80;79;104;46;4;11;
353870905000242;1;0;587492;587492;0;3;1;4;35;72;35;44;14;1;33;
353870905000243;1;0;972445;972445;0;0;2;5;32;97;57;49;25;7;3;
353870905000244;1;1;547575;547515;60;2;1;7;33;73;42;19;11;0;3;
353870905000245;1;1;920939;919839;1100;0;1;3;15;49;55;58;32;6;1;
353870905000246;1;0;261626;261626;0;3;6;18;45;43;16;2;0;1;5;
353870905000247;1;1;605811;605211;600;1;2;6;32;78;48;22;5;1;0;
353870905000248;1;0;355225;355225;0;0;3;12;49;71;24;9;1;0;3;
353870905000249;1;1;314484;313374;1110;2;1;18;41;64;13;5;2;0;3;
353870905000250;1;0;317916;317916;0;0;4;13;54;64;15;6;1;0;1;
353870905000251;1;1;526045;523825;2220;2;2;19;43;73;22;21;9;0;1;
353870905000252;1;0;408415;408415;0;0;2;15;50;70;29;10;2;0;1;
353870905000253;1;0;584672;584672;0;0;4;12;55;105;31;23;2;0;4;
353870905000254;1;0;626116;626116;0;1;5;18;72;121;42;16;3;0;2;
353870905000255;1;0;241810;241810;0;0;3;16;40;40;11;8;0;0;4;
353870905000256;1;0;295499;295499;0;6;27;45;86;46;9;1;0;0;11;
353870905000257;1;0;360868;360868;0;0;1;11;45;68;26;7;1;0;2;
353870905000258;1;1;380535;380025;510;0;4;23;78;81;22;8;3;0;14;
353870905000259;1;0;499929;499929;0;0;4;19;72;105;29;10;9;0;0;
353870905000260;1;0;291354;291354;0;1;2;25;39;62;17;4;2;0;6;
353870905000261;1;0;491219;491219;0;1;7;37;88;108;16;7;1;0;4;
353870905000262;1;0;39411;39411;0;1;4;11;12;7;0;0;0;0;2;
353870905000263;1;0;490510;490510;0;0;6;35;90;81;27;6;3;0;6;
353870905000264;1;0;99765;99765;0;1;8;18;29;22;2;0;0;0;1;
353870905000265;1;0;335043;335043;0;0;2;13;53;59;22;7;2;1;4;
353870905000266;1;0;389924;389924;0;1;3;15;44;73;29;8;5;0;7;
353870905000267;1;0;344814;344814;0;2;2;14;61;72;14;6;1;0;0;
353870905000268;1;0;126962;126962;0;0;5;23;45;15;2;2;0;0;1;
353870905000269;1;0;461384;461384;0;0;5;24;72;86;21;7;1;0;4;
353870905000270;1;0;336486;336486;0;0;1;9;41;64;22;8;0;1;2;
353870905000271;1;0;317316;317316;0;2;5;19;52;61;21;7;1;0;14;
353870905000272;1;0;122596;122596;0;0;6;16;24;23;0;1;0;0;2;
353870905000273;1;0;608606;608606;0;0;2;19;64;120;32;9;4;0;1;
353870905000274;2;0;21951;21951;0;0;0;1;4;3;0;2;0;0;0;
353870905000275;1;0;657432;657432;0;0;1;3;28;88;60;29;18;2;2;
353870905000276;1;0;725601;725601;0;0;1;4;29;75;68;53;21;1;2;
353870905000277;1;0;432681;432681;0;0;1;9;24;53;37;33;7;1;3;
353870905000278;1;0;419150;419150;0;0;3;6;16;53;43;26;6;3;2;
353870905000279;1;0;67007;67007;0;0;0;0;3;11;4;2;0;0;0;
353870905000280;1;0;513058;513058;0;0;2;21;56;62;27;11;11;1;30;
353870905000281;2;0;442858;442858;0;0;3;10;48;72;25;11;6;1;0;
353870905000282;1;0;385953;385953;0;0;0;14;34;72;28;5;2;1;4;
353870905000283;1;0;691022;691022;0;0;1;12;60;77;38;18;3;3;0;
353870905000284;1;0;444754;444754;0;2;3;9;33;75;36;16;4;0;9;
353870905000285;1;0;384841;384841;0;0;2;10;37;67;24;8;3;0;4;
353870905000286;1;0;328690;328690;0;0;0;6;29;56;17;16;3;0;0;
353870905000287;2;0;12998;12998;0;0;0;1;3;4;0;0;0;0;0;
353870905000288;2;0;82680;82680;0;1;2;3;5;11;9;2;0;0;2;
353870905000289;2;0;420755;420755;0;1;2;13;53;61;22;14;4;1;6;
353870905000290;1;1;219898;219198;700;0;7;25;62;35;4;0;0;0;48;
353870905000291;1;0;386154;386154;0;2;3;25;80;67;11;4;0;0;2;
353870905000292;1;0;769328;769328;0;1;9;101;190;110;29;10;1;0;4;
353870905000293;1;0;924021;924021;0;4;19;57;133;178;34;15;3;0;9;
353870905000294;1;0;917417;917417;0;3;25;74;175;180;30;9;2;0;9;
353870905000295;1;0;186572;186572;0;6;10;80;58;17;0;0;0;0;18;
353870905000296;1;0;861962;861962;0;0;1;22;119;135;46;23;8;1;6;
353870905000297;1;"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";
353870905000298;1;0;1182191;1182191;0;1;2;21;98;152;77;43;13;2;1;
353870905000299;1;0;807876;807876;0;0;3;28;103;133;43;19;4;1;4;
353870905000300;1;0;925436;925436;0;1;4;23;85;127;49;30;12;2;7;
353870905000301;2;0;619914;619914;0;0;11;40;120;112;20;11;5;0;12;
353870905000302;2;0;43820;43820;0;0;0;0;3;7;1;1;1;0;0;
353870905000303;1;0;1534135;1534135;0;0;0;2;12;44;46;52;53;15;2;
353870905000304;1;0;540181;540181;0;0;1;1;28;67;34;30;12;1;1;
353870905000305;1;0;990337;990337;0;0;0;5;27;32;19;23;16;12;0;
353870905000306;1;0;514390;514390;0;1;0;11;30;74;37;14;1;3;5;
353870905000307;1;1;568400;566900;1500;0;1;7;40;91;36;21;4;0;3;
353870905000308;1;0;1884701;1884701;0;1;4;25;104;201;80;57;37;5;6;
353870905000309;1;0;745527;745527;0;0;3;14;58;110;53;29;6;2;11;
353870905000310;1;0;840345;840345;0;0;3;8;49;92;52;37;16;2;5;
353870905000311;1;0;495817;495817;0;0;1;4;44;74;35;19;3;0;0;
353870905000312;1;0;538117;538117;0;0;2;16;53;87;45;19;2;1;1;
353870905000313;1;0;435093;435093;0;0;4;4;28;69;24;23;6;0;1;
353870905000314;1;0;522303;522303;0;1;1;10;35;55;28;18;13;2;4;
353870905000315;1;0;765677;765677;0;0;1;4;26;62;41;36;19;5;3;
353870905000316;1;0;873706;873706;0;0;0;4;19;61;53;42;17;7;2;
353870905000317;1;0;595959;595959;0;2;2;9;36;73;36;26;15;2;1;
353870905000318;1;0;879586;879586;0;1;4;27;96;136;49;27;8;2;6;
353870905000319;1;0;758893;758893;0;0;0;4;25;64;39;33;20;3;1;
353870905000320;1;0;1249834;1249834;0;0;1;3;38;133;82;50;18;1;1;
353870905000321;1;0;784276;784276;0;1;0;7;30;111;56;32;7;0;2;
353870905000322;1;0;442697;442697;0;0;2;22;40;51;28;18;6;2;20;
353870905000323;1;0;390922;390922;0;2;2;15;62;86;27;4;3;0;0;
353870905000324;1;0;66906;66906;0;1;2;9;15;8;3;1;0;0;3;
353870905000325;1;0;222540;222540;0;3;6;27;69;37;5;0;0;0;3;
353870905000327;1;0;326202;326202;0;1;10;28;70;66;9;4;1;0;5;
353870905000328;1;2;391246;389736;1510;5;9;39;90;94;10;3;0;0;7;
353870905000329;1;0;575772;575772;0;2;10;47;136;104;27;2;0;0;2;
353870905000330;1;0;398457;398457;0;0;5;22;73;79;19;3;1;0;2;
353870905000331;1;0;421884;421884;0;2;6;28;64;75;18;8;5;0;14;
353870905000332;1;0;465815;465815;0;1;9;27;69;78;19;4;5;1;2;
353870905000333;1;0;361596;361596;0;2;2;14;45;68;18;6;1;0;3;
353870905000334;1;0;278260;278260;0;0;6;25;61;52;11;2;1;0;6;
353870905000335;1;0;442430;442430;0;0;9;42;103;87;8;4;2;0;10;
353870905000336;1;0;159926;159926;0;1;2;7;22;20;4;4;2;1;0;
353870905000337;1;0;561706;561706;0;2;6;46;116;83;27;7;1;1;9;
353870905000338;1;0;474874;474874;0;1;6;16;76;72;38;10;2;0;1;
353870905000339;1;0;266975;266975;0;3;40;57;82;36;5;3;0;0;38;
353870905000340;1;0;346570;346570;0;11;30;69;102;45;4;1;0;0;5;
353870905000341;1;0;411787;411787;0;3;7;31;92;64;21;6;1;0;5;
353870905000342;1;0;429565;429565;0;0;3;18;45;80;18;8;5;0;22;
353870905000343;1;0;413207;413207;0;0;3;25;71;79;15;8;1;0;3;
353870905000344;1;2;380450;379340;1110;0;5;24;62;66;22;8;0;0;4;
353870905000345;1;0;400100;400100;0;0;6;10;33;59;17;11;2;1;15;
353870905000346;1;0;429171;429171;0;3;3;16;63;90;24;10;1;0;5;
353870905000347;1;0;460692;460692;0;0;9;30;106;79;14;4;1;0;5;
353870905000348;1;0;258524;258524;0;1;7;33;74;37;3;1;0;0;2;
353870905000349;1;0;460137;460137;0;0;0;28;70;86;21;10;1;0;2;
353870905000350;1;0;517225;517225;0;2;10;27;100;110;23;7;0;0;2;
353870905000351;1;0;113403;113403;0;0;5;21;34;14;5;0;0;0;0;
353870905000352;1;0;372532;372532;0;2;6;34;85;61;11;5;1;0;5;
353870905000353;1;0;443531;443531;0;2;4;26;79;78;19;8;2;0;5;
353870905000354;1;0;181664;181664;0;2;18;36;51;20;5;0;2;0;11;
353870905000355;1;0;410168;410168;0;3;5;39;77;78;16;8;1;0;3;
353870905000356;1;0;141777;141777;0;0;3;18;30;30;6;1;0;0;2;
353870905000357;1;0;357382;357382;0;0;7;25;71;72;12;6;0;0;6;
353870905000358;1;0;371116;371116;0;3;6;23;77;70;15;3;2;0;9;
353870905000359;1;0;401625;401625;0;0;1;13;59;64;19;10;0;1;1;
353870905000360;1;0;437833;437833;0;0;2;20;91;74;20;5;2;0;0;
353870905000361;1;0;265310;265310;0;0;6;36;52;46;6;2;1;0;3;
353870905000362;1;0;237835;237835;0;1;12;42;55;34;4;2;1;0;13;
353870905000363;1;0;50928;50928;0;0;2;5;14;10;1;0;0;0;0;
353870905000364;2;0;379382;379382;0;8;13;52;80;58;11;5;3;0;10;
353870905000365;1;0;187962;187962;0;3;12;36;68;22;1;2;0;0;1;
353870905000366;1;1;363917;361417;2500;0;7;24;67;62;16;4;1;0;2;
353870905000367;1;0;281074;281074;0;0;4;33;52;48;15;6;1;0;27;
353870905000368;1;1;382106;381556;550;5;27;53;111;60;9;4;1;0;4;
353870905000369;1;0;838468;838468;0;2;26;87;224;171;19;3;2;0;8;
353870905000370;2;0;715953;715953;0;4;14;55;143;137;26;11;3;0;2;
353870905000371;1;0;1100066;1100066;0;0;0;5;14;49;38;36;37;12;2;
353870905000372;1;0;1565892;1565892;0;0;0;6;23;63;36;73;45;9;1;
353870905000373;1;0;504939;504939;0;0;0;9;41;72;29;16;6;0;2;
353870905000374;1;0;449579;449579;0;0;1;20;48;90;18;10;3;0;3;
353870905000375;1;0;566971;566971;0;0;0;6;18;42;20;15;13;5;1;
353870905000376;1;0;609550;609550;0;0;2;6;27;61;32;28;10;4;4;
353870905000377;1;0;1596089;1596089;0;0;0;7;31;55;50;49;39;15;8;
353870905000378;2;0;384207;384207;0;1;3;26;60;74;21;4;1;0;1;
353870905000379;1;0;475357;475357;0;0;3;32;65;86;18;4;2;2;3;
353870905000380;1;0;580185;580185;0;1;1;23;68;100;35;13;4;1;2;
353870905000381;1;"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";
353870905000382;1;0;430545;430545;0;0;3;12;71;77;23;4;2;0;4;
353870905000383;1;0;381954;381954;0;3;3;26;49;70;21;9;0;0;25;
353870905000384;1;0;1293889;1293889;0;0;3;8;57;117;66;35;22;12;0;
353870905000385;1;0;113260;113260;0;0;0;1;9;13;9;5;3;0;1;
353870905000386;1;0;975560;975560;0;0;0;10;55;144;79;39;14;0;0;
353870905000387;1;0;977785;977785;0;0;2;14;90;142;64;34;8;4;15;
353870905000388;1;0;450137;450137;0;1;5;27;70;92;20;9;0;0;4;
353870905000389;1;0;479436;479436;0;1;2;14;67;79;26;8;2;2;5;
353870905000390;1;0;353689;353689;0;1;2;25;84;68;12;3;1;0;6;
353870905000391;1;0;326124;326124;0;1;2;9;51;62;16;8;1;0;3;
353870905000392;1;0;431169;431169;0;0;1;4;41;67;23;16;5;0;1;
353870905000393;1;0;1100325;1100325;0;0;3;19;84;152;57;40;17;0;9;
353870905000394;1;0;1051244;1051244;0;1;7;28;98;160;55;27;11;3;14;
353870905000395;1;0;655402;655402;0;8;29;66;104;106;36;21;2;0;17;
353870905000396;1;0;240522;240522;0;4;13;46;61;36;1;0;1;0;8;
353870905000397;1;0;270383;270383;0;3;18;53;78;30;8;5;0;0;6;
353870905000398;1;0;769349;769349;0;1;4;28;112;136;37;12;6;1;0;
353870905000399;1;0;507687;507687;0;0;9;40;84;91;19;10;1;0;6;
353870905000400;1;0;821170;821170;0;2;3;16;86;116;50;31;5;3;1;
353870905000401;1;0;836123;836123;0;0;1;4;22;52;25;22;23;8;1;
353870905000402;1;0;263608;263608;0;1;3;14;41;42;9;3;2;1;17;
353870905000403;1;0;307665;307665;0;0;1;29;56;50;11;5;2;0;31;
353870905000404;1;0;491065;491065;0;0;5;50;127;87;10;6;1;0;8;
353870905000405;2;0;821698;821698;0;0;4;31;35;40;21;20;20;8;5;
353870905000406;1;0;169770;169770;0;1;17;46;52;21;0;0;0;0;5;
353870905000407;1;0;274696;274696;0;8;9;38;77;40;10;3;0;0;7;
353870905000408;1;0;334705;334705;0;2;7;50;70;55;10;3;0;1;4;
353870905000409;1;0;309498;309498;0;3;13;47;62;46;9;2;0;1;30;
353870905000410;1;0;423151;423151;0;0;4;27;97;79;14;4;2;0;3;
353870905000411;1;0;431493;431493;0;1;12;58;109;84;11;3;1;0;0;
353870905000412;2;0;3140;3140;0;0;2;3;0;1;0;0;0;0;0;
353870905000413;2;0;7763;7763;0;0;1;1;2;2;0;0;0;0;0;
353870905000414;1;0;503056;503056;0;0;0;8;38;73;26;21;8;1;2;
353870905000415;1;0;396889;396889;0;1;4;6;38;56;19;11;4;2;3;
353870905000416;2;0;201871;201871;0;0;0;5;19;26;10;10;2;1;1;
353870905000417;1;"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";
353870905000418;1;0;750787;750787;0;4;4;47;115;107;19;10;7;5;22;
353870905000419;1;0;749769;749769;0;4;4;35;118;139;39;14;0;0;1;
353870905000420;1;0;722603;722603;0;4;6;38;120;133;29;13;3;0;6;
353870905000421;1;0;956818;956818;0;0;3;30;86;154;48;20;4;1;4;
353870905000422;1;0;1011208;1011208;0;1;1;9;67;135;55;32;15;4;4;
353870905000423;1;"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";
353870905000424;2;0;433179;433179;0;0;3;17;39;83;30;5;1;1;1;
353870905000425;1;0;423286;423286;0;0;1;14;45;71;21;12;1;0;6;
353870905000426;1;0;368967;368967;0;0;1;11;44;65;17;19;0;0;3;
353870905000427;1;0;406718;406718;0;0;2;12;43;69;21;7;3;0;0;
353870905000428;1;0;384981;384981;0;0;3;9;48;83;23;6;2;0;12;
353870905000429;1;0;368486;368486;0;3;2;8;45;63;22;7;2;1;6;
353870905000430;1;0;494036;494036;0;0;0;10;56;84;21;12;1;1;0;
353870905000431;1;0;445414;445414;0;0;2;8;52;84;23;9;2;0;1;
353870905000432;1;0;438133;438133;0;1;6;17;77;85;25;2;1;0;6;
353870905000433;1;0;398619;398619;0;0;7;18;60;80;18;5;4;0;3;
353870905000434;1;0;305915;305915;0;0;2;11;53;64;14;8;0;0;1;
353870905000435;2;0;655321;655321;0;2;0;24;77;118;50;18;3;1;13;
353870905000436;1;0;472684;472684;0;0;1;37;92;86;14;4;2;0;18;
353870905000437;2;0;653459;653459;0;0;1;11;49;92;28;15;7;3;4;
353870905000438;2;0;474126;474126;0;3;9;34;88;81;20;6;2;0;4;
353870905000439;1;0;343931;343931;0;0;1;2;7;18;13;21;17;7;2;
353870905000440;1;0;143340;143340;0;0;0;0;6;10;5;6;3;2;1;
353870905000441;1;0;23790;23790;0;0;0;1;1;4;0;1;2;0;0;
353870905000443;1;0;61439;61439;0;0;0;1;5;5;2;4;3;0;0;
353870905000444;1;0;588855;588855;0;0;1;0;6;21;23;33;20;16;3;
353870905000445;1;0;61376;61376;0;0;0;2;5;11;5;1;0;1;2;
353870905000446;1;0;55720;55720;0;0;0;0;6;4;1;4;1;0;1;
353870905000448;1;"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";
353870905000449;1;0;24940;24940;0;0;0;2;1;3;3;1;1;0;0;
353870905000450;1;0;64161;64161;0;1;0;0;3;6;4;5;0;1;0;
353870905000451;1;"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";
353870905000452;1;0;178860;178860;0;0;0;4;16;32;6;11;1;2;3;
353870905000453;1;0;87650;87650;0;0;0;0;6;8;4;5;3;0;0;
353870905000454;1;0;540750;540750;0;0;0;0;1;4;9;7;18;15;0;
353870905000455;1;0;64245;64245;0;0;0;0;0;0;1;1;4;1;0;
353870905000457;1;0;463010;463010;0;0;0;0;7;13;2;9;9;11;1;
353870905000458;1;0;46449;46449;0;0;0;0;5;1;3;2;2;0;0;
353870905000459;1;0;92640;92640;0;0;0;0;1;1;0;3;4;1;0;
353870905000460;1;0;78153;78153;0;0;0;4;9;9;5;1;0;1;11;
353870905000461;1;0;91936;91936;0;0;0;3;7;16;3;5;0;0;14;
353870905000463;1;0;175192;175192;0;0;0;0;7;9;2;8;6;2;1;
353870905000465;1;0;102972;102972;0;0;0;2;11;11;7;8;3;2;0;
353870905000466;1;1;74788;72838;1950;0;3;4;2;10;6;3;0;0;0;
353870905000467;1;"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";
353870905000468;1;"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";
353870905000469;1;0;195874;195874;0;0;1;2;25;50;8;2;0;0;2;
353870905000470;1;0;79470;79470;0;0;0;1;13;16;6;0;0;1;0;
353870905000471;1;0;112800;112800;0;0;0;0;11;13;6;8;1;0;0;
353870905000472;1;0;71644;71644;0;0;0;4;11;17;5;0;0;0;2;
353870905000473;1;0;359668;359668;0;0;0;0;1;25;18;14;9;3;1;
353870905000474;1;0;754843;754843;0;0;0;2;11;66;40;36;20;2;1;
353870905000475;1;0;487698;487698;0;0;0;0;8;27;27;29;20;0;1;
353870905000477;1;0;87912;87912;0;0;0;1;7;11;9;1;0;0;6;
353870905000479;1;0;269270;269270;0;0;0;3;24;39;22;14;3;0;0;
353870905000480;1;0;83640;83640;0;0;0;1;3;13;2;2;1;1;1;
353870905000481;1;0;20400;20400;0;0;0;4;2;3;2;0;0;0;2;
353870905000482;1;"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";
353870905000484;1;0;339345;339345;0;0;0;3;22;59;30;22;10;0;12;
353870905000485;1;0;140284;140284;0;0;0;0;2;3;2;5;6;2;0;
353870905000486;1;"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";
353870905000488;1;0;23487;23487;0;0;0;0;5;2;1;1;0;0;5;
353870905000489;1;0;29494;29494;0;0;0;3;6;4;3;1;0;0;0;
353870905000490;1;0;49450;49450;0;0;2;7;12;8;1;0;0;0;0;
353870905000491;1;1;18530;17930;600;0;0;0;1;6;1;0;0;0;0;
353870905000492;1;0;55195;55195;0;0;0;3;10;11;3;1;1;0;1;
353870905000497;1;0;2865330;2865330;0;0;0;4;3;11;20;57;80;54;1;
353870905000498;1;0;5019994;5019994;0;0;0;2;10;32;38;107;162;62;6;
353870905000499;1;0;402359;402359;0;0;0;7;25;28;15;13;5;2;1;
353870905000500;1;0;251602;251602;0;0;1;10;22;39;19;3;2;1;1;
353870905000501;1;0;34930;34930;0;0;1;1;4;3;0;1;2;0;0;
353870905000502;1;0;19081;19081;0;0;0;0;2;2;2;0;1;0;0;
353870905000503;1;"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";
353870905000504;1;0;191761;191761;0;0;0;2;23;32;13;4;1;1;2;
353870905000505;1;0;343222;343222;0;2;4;23;75;61;17;5;0;0;7;
353870905000506;1;0;275224;275224;0;3;14;51;90;44;1;0;0;0;2;
353870905000507;1;0;315692;315692;0;12;42;84;94;26;4;0;0;0;5;
353870905000508;1;0;306230;306230;0;5;24;82;69;36;8;0;0;0;8;
353870905000509;1;0;305472;305472;0;15;32;82;95;39;1;0;0;0;3;
353870905000510;1;0;241780;241780;0;16;43;73;71;20;2;3;0;0;14;
353870905000511;2;0;280626;280626;0;1;3;14;45;49;13;9;0;0;8;
353870905000512;2;0;50170;50170;0;0;0;0;5;3;0;0;0;1;0;
353870905000513;1;0;291743;291743;0;0;3;7;27;49;24;6;3;0;7;
353870905000515;2;0;708474;708474;0;0;0;10;29;54;16;8;8;4;0;
